"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.000121632164601939,31,1001,2.7253938369323,"GO:0031175 neuron projection development "," http://amigo.geneontology.org/amigo/term/GO:0031175"," HECW1  ISL1  NEO1  FRY  MAP2  MAP1B  LLPH  TAOK1  CTNND2  BRSK2  SEMA4B  PLXNA4  EP300  UBA6  CECR2  PTPRZ1  RND2  TRPV4  MTR  DLG4  KIDINS220  CAPRIN1  ITPKA  ST8SIA2  DPYSL4  TRIM46  SIN3A  DMD  BMPR2  FGFR2  TENM3"
9.3324665185814e-05,33,1071,2.71160310277957,"GO:0000902 cell morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0000902"," HECW1  ISL1  NEO1  FRY  SIPA1L3  RND2  CDH6  MAP1B  LLPH  PHIP  TAOK1  CTNND2  BRSK2  SEMA4B  PLXNA4  CORO1B  CUL3  EP300  PTPRZ1  DLG4  KIDINS220  CAPRIN1  YAP1  ITPKA  ST8SIA2  DPYSL4  NODAL  TRIM46  SIN3A  DMD  BMPR2  MAP2  FGFR2"
0.000138356770490431,34,1173,2.55083612040134,"GO:0051276 chromosome organization "," http://amigo.geneontology.org/amigo/term/GO:0051276"," JARID2  WAPL  RIF1  CHD8  FAM172A  KDM5B  STAG1  HMGN3  TEX15  SSRP1  BRD3  CHD3  CHD2  ARID1A  CECR2  EP300  RBM15  PINX1  NSD2  KMT5B  EPC2  SETD1B  NCOR1  SHPRH  BRPF1  NSD1  KMT2D  TRRAP  PHF2  CTR9  KMT2B  TTN  CUL3  SIN3A"
0.00011885795316304,42,1606,2.30147044736086,"GO:0030030 cell projection organization "," http://amigo.geneontology.org/amigo/term/GO:0030030"," HECW1  SCIN  ISL1  DNAH5  NEO1  FRY  MAP2  MAP1B  LLPH  TAOK1  CTNND2  BRSK2  EPS8L2  SEMA4B  CPLANE1  PLXNA4  EP300  CORO1B  UBA6  CUL3  SYNE2  PTPN23  CECR2  PTPRZ1  RND2  TRPV4  MTR  DLG4  KIDINS220  CAPRIN1  ITPKA  ST8SIA2  TTC12  DPYSL4  TRIM46  SIN3A  DMD  BMPR2  YAP1  FGFR2  TENM3  GBF1"
0.000287077001568466,40,1563,2.25217776465377,"GO:0120036 plasma membrane bounded cell projection organization "," http://amigo.geneontology.org/amigo/term/GO:0120036"," HECW1  ISL1  DNAH5  NEO1  FRY  MAP2  MAP1B  LLPH  TAOK1  CTNND2  BRSK2  EPS8L2  SEMA4B  CPLANE1  PLXNA4  EP300  CORO1B  UBA6  SYNE2  CECR2  PTPRZ1  RND2  TRPV4  MTR  DLG4  KIDINS220  CAPRIN1  ITPKA  ST8SIA2  DPYSL4  TRIM46  SIN3A  DMD  BMPR2  PTPN23  YAP1  TTC12  FGFR2  TENM3  GBF1"
2.02692867173816e-05,67,2945,2.00212485307562,"GO:0032879 reg. of localization "," http://amigo.geneontology.org/amigo/term/GO:0032879"," HECW1  GOPC  WAPL  LLGL2  HOMER2  DPP6  CACNB3  LGI3  SEMA4B  PLXNA4  ISL1  SIN3A  BRSK2  KCNH2  APOB  STX4  PLA2G7  PTPRJ  NODAL  GAS6  BMPR2  PINX1  SYNE2  ADCYAP1R1  KCNN4  PIK3CG  NSD2  CPT1A  TRPV4  KDM5B  HMGN3  TARDBP  ATP8A1  MAP1B  DLG4  SCN2A  YAP1  CTDSPL2  DNAJC13  DUSP10  KCNMA1  CACNA2D3  TRIM46  INSM1  KCNQ3  SCN8A  RYR3  DMD  KIF2A  TTN  KRIT1  LIMCH1  PTPN23  ZMYND8  GBF1  GRM6  STAM  PDCD6IP  CORO1B  HGS  SP1  DYNC1H1  SCIN  MAP2  NOS1AP  P2RX3  GZMB"
9.3324665185814e-05,59,2618,1.98327995533878,"GO:0007399 nervous system development "," http://amigo.geneontology.org/amigo/term/GO:0007399"," HECW1  SCIN  ISL1  NEO1  FRY  MAP2  CHD8  MAP1B  MEIS2  TACC2  LLPH  TAOK1  CTNND2  INSM1  BRSK2  SEMA4B  DMD  TENM3  PLXNA4  EP300  YAP1  VPS51  STRAP  UBA6  DNAH5  SYNE2  KIF2A  APOB  CECR2  PTPRZ1  RND2  TRPV4  MTR  ARID1A  DLG4  KIDINS220  CAPRIN1  SCN2A  ITPKA  ST8SIA2  DUSP10  ZEB1  DPYSL4  NODAL  TRIM46  TMEM41B  SIN3A  NRROS  TRAPPC6B  GAS6  CPLANE1  BMPR2  FGFR2  SCN8A  ZEB2  JARID2  LRCH4  GSS  ATN1"
9.3324665185814e-05,63,2867,1.93381315231681,"GO:0009653 anatomical structure morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0009653"," KRIT1  HECW1  ISL1  NEO1  FRY  SIPA1L3  RND2  CDH6  MAP1B  MEIS2  LLPH  PHIP  PKNOX1  TAOK1  FBN1  CTNND2  BRSK2  SEMA4B  PLXNA4  VPS51  CORO1B  CUL3  FGFR2  APOB  CECR2  EP300  PIK3CG  LFNG  PTPRZ1  NSD2  KDM5B  CNOT1  DLG4  KIDINS220  CAPRIN1  YAP1  ITPKA  ST8SIA2  ZEB1  DPYSL4  NODAL  MFSD14A  PAXIP1  RBM15  TRIM46  NAA15  SIN3A  CSMD1  CPLANE1  CTR9  DMD  BMPR2  MAP2  SH3PXD2A  TRPV4  PPP2R1B  TTN  ARHGAP12  HGS  SP1  TENM3  SLC17A6  DAAM1"
2.02692867173816e-05,85,4206,1.77848952046527,"GO:0006996 organelle organization "," http://amigo.geneontology.org/amigo/term/GO:0006996"," SCIN  JARID2  DNAH5  VPS13D  WAPL  LIMCH1  LLGL2  MAP2  RIF1  CHD8  STX4  RND2  TRPV4  FAM172A  KDM5B  STAG1  HMGN3  MAP1B  TEX15  TACC2  MYO1F  PHIP  SSRP1  VPS51  BRD3  CHD3  CORO1B  CHD2  DYNC1H1  CPLANE1  TUBA3C  DMD  ARPC1A  ARID1A  STAM  TRAPPC6B  HGS  KIF2A  CECR2  EP300  CCDC47  CNOT1  RBM15  NOS1AP  MICAL3  PINX1  SYNE2  DAAM1  SIPA1L3  NSD2  KMT5B  DLG4  EPC2  ITPKA  DNAJC13  SETD1B  NCOR1  SHPRH  MFSD14A  BRPF1  TRIM46  NSD1  KMT2D  BRSK2  TRRAP  PHF2  CTR9  KMT2B  TTN  CUL3  PTPN23  MTMR3  GBF1  TARDBP  ARFGEF2  TMEM165  YAP1  TTC12  TAOK1  ARHGAP12  TMEM41B  SIN3A  PDCD6IP  ZEB2  GZMB"
2.02692867173816e-05,91,4617,1.73453541260559,"GO:0048731 system development "," http://amigo.geneontology.org/amigo/term/GO:0048731"," KRIT1  HECW1  SCIN  ISL1  NEO1  FRY  MAP2  CHD8  MAP1B  MEIS2  TACC2  LLPH  PKNOX1  TAOK1  CTNND2  INSM1  BRSK2  SEMA4B  DMD  BMPR2  TENM3  PLXNA4  ARID1A  BRPF1  EP300  YAP1  VPS51  RBM15  FBN1  GAS6  CTR9  JARID2  STRAP  UBA6  CUL3  DNAH5  SYNE2  FGFR2  KIF2A  RIF1  APOB  CECR2  SIPA1L3  PIK3CG  LFNG  PTPRZ1  RND2  NSD2  KMT5B  CPT1A  TRPV4  ATN1  GRM6  MTR  KDM5B  DLG4  HSD17B4  KIDINS220  CAPRIN1  SCN2A  IRF4  ITPKA  ST8SIA2  DUSP10  ZEB1  UPF2  DPYSL4  NODAL  PAXIP1  TRIM46  NAA15  TMEM41B  SIN3A  CHD2  NRROS  TRAPPC6B  CSMD1  CPLANE1  CDK13  PDCD2  SH3PXD2A  TTN  HGS  SP1  SLC17A6  PTPRJ  SCN8A  ZEB2  LRCH4  GSS  PHF2"
